PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2012-11-01	2012-11-30	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	212000.0	0.1584699454	0.3211809613	199475.0	-0.1509895722	0.06400853447	85.634441088	0.09649316958	0.05235736444	89.573008006	-0.05281471957	0.07296092768	23.0	-0.1481481481	0.04545454545	22.0	-0.1538461538	0.04761904762	26.0	-0.2972972973	-0.07142857143	215.0	-0.03153153153	0.075	9.3	1.1	0.2	141.0	-76.0	-17.0	0.9741549759	0.009529767882	0.04708079866	0.1739130435	0.06280193237	0.128458498				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-11-01	2012-11-30	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	97425.0	0.0825	0.1134285714	99925.0	-0.0002501250625	0.009343434343	63.186813187	0.2051093237	0.2868226686	55.220994475	-0.1319314909	-0.05066351738	68.0	-0.1604938272	-0.06849315068	67.0	-0.141025641	-0.05633802817	110.0	-0.0350877193	-0.1472868217	651.0	-0.01512859304	-0.1261744966	9.6	1.4	-0.6	108.0	32.0	-5.0	0.9356202048	-0.006732022406	-0.0140805358	0.08823529412	-0.01053013798	-0.03505237712				0.0	0.0	-0.01408450704	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-11-01	2012-11-30	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	128500.0	0.08438818565	-0.2031007752	139950.0	-0.0968054211	-0.03098494028	91.94015444	0.3373113373	0.2332232911	69.145256917	-0.06733250178	-0.08601926304	10.0	0.1111111111	0.6666666667	10.0	0.25	1.0	15.0	-0.1176470588	0.07142857143	105.0	-0.009433962264	-0.07079646018	10.5	-1.3	-8.3	154.0	-29.0	2.0	0.9433911273	-0.01674657959	-0.01678154974	0.2	-0.02222222222	0.2				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	472500.0	0.9652698347	0.8208092486	364475.0	0.246494528	0.1216340976	158.781192629	0.5448953818	0.5643406245	182.64878661	0.4532854953	0.4397636827	2.0	-0.5	-0.5	2.0	-0.5	-0.5	4.0	1.0	0.3333333333	40.0	0.05263157895	-0.1836734694	20.0	10.5	7.7	713.0	559.0	455.0	0.881702629	-0.04359298427	-0.04666671752	0.0	-0.25	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	183000.0	0.2286002014	0.002739726027	234950.0	0.3444921316	0.4334960342	78.098471986	0.04077943198	-0.0610583706	94.567567568	0.09707057201	0.001783905211	27.0	0.5	0.2857142857	26.0	0.5294117647	0.2380952381	37.0	-0.1590909091	0.3214285714	222.0	0.01834862385	0.05213270142	8.2	-3.9	-1.8	217.0	111.0	95.0	0.964625208	0.01495866393	0.01274193531	0.1111111111	0.05555555556	0.01587301587				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	126750.0	-0.025	-0.07108831074	167250.0	-0.03295750217	0.6047013672	64.60197151	-0.1189851939	0.1893012271	68.481195994	-0.09587434256	-0.3289468517	8.0	0.6	0.6	8.0	0.6	0.6	10.0	2.333333333	0.25	38.0	-0.1363636364	-0.2549019608	4.8	-4.0	-5.4	99.0	-64.0	-27.0	0.9596276649	0.008220200534	-0.01765185519	0.0	0.0	-0.2				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	379000.0	1.807407407	-0.1186046512	351500.0	-0.1518880444	-0.26	172.966047406	0.8244714926	0.2734144779	130.038824306	-0.1565153565	-0.3342012196	3.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	-0.4285714286	31.0	-0.1142857143	-0.2051282051	10.3	-1.4	-2.7	81.0	-92.0	5.0	0.9337188278	0.02317865163	-0.06511925872	0.0	0.0	-0.3333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	90000.0	-0.2206105218	0.01694915254	99950.0	-0.1280261723	-0.1346320346	52.432432432	-0.1187218075	0.08825778107	63.613636364	0.001280167743	-0.06762848746	81.0	0.5	-0.04705882353	78.0	0.4716981132	-0.07142857143	114.0	-0.24	-0.05	661.0	-0.06107954545	-0.1481958763	8.2	-4.8	-0.9	76.0	-59.0	-40.0	0.9423522272	-0.01514215105	0.03371936194	0.0987654321	-0.01234567901	0.01641249092				0.0	-0.01886792453	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	87500.0	-0.1666666667	1.342735512	104900.0	-0.1254689454	-0.2912162162	78.125	0.619047619	1.019238775	54.528718966	-0.1513877808	-0.1583391249	3.0	2.0	0.5	3.0	2.0	0.5	10.0	0.1111111111	0.1111111111	45.0	-0.1346153846	0.0	15.0	-37.0	-7.5	148.0	-132.0	-5.0	0.9420264667	-0.02127628559	0.1353015575	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	118500.0	-0.1505376344	-0.2254901961	154950.0	-0.01274291176	0.1232330555	68.75	0.006985294118	-0.1951219512	74.137092854	-0.1642955315	-0.2529139368	9.0	-0.1818181818	-0.5263157895	8.0	-0.2	-0.5555555556	17.0	0.4166666667	0.3076923077	106.0	0.009523809524	-0.05357142857	11.8	2.3	5.9	183.0	56.0	54.0	0.9601377069	0.004808270322	0.00216707192	0.2222222222	0.1313131313	0.1695906433				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	690000.0	-0.4588235294	-0.2217021037	1175000.0	1.646396396		160.61452514	-0.445722423	-0.1452963501	223.384030418	0.2243321371		3.0	2.0	-0.25	2.0	1.0	-0.5	1.0	-0.8333333333		26.0	-0.07142857143	-0.2972972973	8.7	-19.3	-0.6	257.0	-328.0	70.0	0.9912812959	0.08053448348	0.1250294254	0.3333333333	0.3333333333	0.3333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	19978	False	Troutville, VA	Troutville	Virginia	VA	All Residential	-1	178500.0		0.05621301775				155.217391304		1.002212503				1.0		0.0	1.0		0.0				4.0		3.0	4.0		3.0	39.0		-15.0	0.9651257097		-0.0008645732867	0.0		0.0				0.0		0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	412500.0	0.3752292049	1.500757805	199950.0	0.3137319317	-0.111135808	97.462236958	-0.2851577886	0.0513345819	86.340909091	-0.2220564592	-0.1035157752	2.0	1.0	-0.3333333333	2.0	1.0	-0.3333333333	7.0	2.5	1.333333333	22.0	0.1	-0.3125	11.0	-9.0	0.3	191.0	-270.0	9.0	0.9320501459	-0.06794985411	-0.03248593071	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	65700.0						43.020162732						2.0			2.0						3.0			1.5			298.0			0.8771695594			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	207500.0	0.03775943986	0.2241887906	194900.0	0.2582311168	-0.07168373422	82.795972089	0.200013639	0.2812879141	93.611911623	0.298394316	0.2160141885	2.0	1.0	0.0	2.0		0.0	1.0	-0.8	-0.8333333333	26.0	-0.1612903226	0.0	13.0	-18.0	0.0	148.0	-219.0	-16.0	0.9727561694	0.02038655755	0.03464576538	0.0	0.0	0.0				0.0		0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	126813.5	0.006456349206	-0.1131923077	138950.0	-0.227841067	-0.007145409075	81.562413714	0.01817079786	-0.06323867791	95.495495495	0.1935712008	0.1136243936	18.0	0.6363636364	0.125	15.0	0.5	-0.0625	29.0	0.0	0.2608695652	144.0	0.05882352941	-0.07096774194	8.0	-4.4	-1.7	148.0	37.0	29.0	0.9448247133	0.006669262744	-0.017921515	0.2222222222	0.1313131313	0.1597222222				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	14394	False	New Castle, VA	New Castle	Virginia	VA	All Residential	-1	118000.0						43.35047759						1.0			1.0						1.0			1.0			200.0			0.9147286822			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	315000.0	0.1458712259	0.0007942811755	197475.0	0.8472871843	-0.2735215672	71.232596233	-0.1673700974	-0.07098324284	102.463587632	-0.05820702432	-0.1020366431	4.0	0.3333333333	1.0	4.0	0.3333333333	1.0	4.0	0.3333333333	-0.3333333333	22.0	-0.12	-0.3714285714	5.5	-2.8	-12.0	338.0	48.0	218.0	0.9437948487	-0.01976625346	0.00230741545	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-10-01	2012-10-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	305000.0	-0.3774874987	-0.2375	549950.0	0.2234705228	0.5318941504	142.20705347	-0.04573636734	-0.2384885562	182.291666667	-0.05557176196	-0.08045224529	5.0	-0.1666666667	-0.1666666667	5.0	-0.1666666667	-0.1666666667	19.0	0.2666666667	0.5833333333	107.0	0.1145833333	0.0	21.4	5.4	3.6	210.0	-9.0	-316.0	0.9259012354	-0.00258394891	-0.01325194643	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	139500.0	0.02385321101	-0.02276707531	156950.0	0.04825513441	0.07151391022	68.273092369	-0.2151420456	-0.163104029	88.712093386	-0.08744338458	0.01790165488	11.0	1.75	-0.4210526316	10.0	1.5	-0.4444444444	12.0	-0.3333333333	-0.5384615385	105.0	-0.0625	-0.1923076923	9.5	-18.5	2.7	127.0	-19.0	17.0	0.9553294366	-0.01864364276	-0.004690048424	0.09090909091	-0.1590909091	-0.1196172249				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1275000.0		9.282258065	444000.0		-0.4072096128	289.772727273		6.992118768	182.45378329		-0.2001448324	1.0		0.0	1.0		0.0	6.0		2.0	28.0		-0.3333333333	28.0		-14.0	585.0		409.0	0.9107468124		0.02439942139	0.0		0.0				0.0		0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	177050.0	0.7362098554	0.4632231405	184900.0	0.08828722778	-0.06344181335	58.378301307	-0.1076031096	-0.1310325948	105.356125356	0.6137699726	0.4690809555	4.0	1.0	1.0	4.0	1.0	1.0	1.0	-0.8	-0.5	13.0	-0.2777777778	-0.2352941176	3.3	-5.7	-5.2	119.0	4.0	14.0	0.9796855794	0.00720086563	0.1031072897	0.25	0.25	0.25				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	130000.0	0.2530120482	0.02362204724	172950.0	0.1807475678	0.5045672031	73.326771654	-0.2325078107	0.3115018691	75.743006993	0.09097903891	0.2332614089	5.0	0.25	0.25	5.0	0.25	0.25	3.0	-0.75	-0.6666666667	44.0	-0.1851851852	-0.1851851852	8.8	-4.7	-4.7	163.0	61.0	84.0	0.9514074643	0.04309510684	-0.01542685854	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	115475.0	0.1092699328	0.1518703242	114625.0	-0.002827316224	0.04204545455	59.495892305	-0.05868384624	0.07284421699	63.532304357	0.004263259647	0.04730210557	54.0	-0.1428571429	-0.3333333333	53.0	-0.1166666667	-0.3456790123	150.0	-0.006622516556	0.06382978723	704.0	0.06024096386	-0.1518072289	13.0	2.5	2.8	135.0	10.0	14.0	0.9574943783	0.02404773494	0.01969679145	0.1111111111	0.01587301587	0.01234567901				0.01886792453	0.002201257862	-0.005823433496	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	148950.0	-0.09727272727	-0.3409292035	174750.0	0.05909090909	0.2060041408	75.038446751	-0.0502946583	-0.1513313525	86.200076805	-0.05798576353	0.03457335055	18.0	-0.1428571429	0.2	17.0	-0.1904761905	0.1333333333	44.0	-0.02222222222	0.6296296296	218.0	0.09547738693	-0.06837606838	12.1	2.6	-3.5	106.0	-35.0	9.0	0.9496665441	0.007509826411	-0.009933936012	0.05555555556	0.007936507937	-0.01111111111				0.0	-0.04761904762	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	126000.0	-0.1399317406	0.05	179950.0	0.2206206546	0.3583695037	80.106809079	-0.08239486602	-0.08153454874	80.008210181	0.01918539854	-0.137785027	11.0	-0.3529411765	-0.2666666667	10.0	-0.3333333333	-0.3333333333	29.0	-0.1470588235	0.45	136.0	0.07086614173	-0.1337579618	12.4	4.9	1.9	111.0	-44.0	11.0	0.9381554505	0.01205166463	-0.01621150031	0.09090909091	-0.02673796791	-0.04242424242				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	135000.0	-0.6645962733	-0.6949152542	414450.0	-0.4737142857	-0.01297928078	94.803370787	-0.401630266	-0.4534138435	154.168573559	-0.4242716067	0.01048646647	3.0	0.5	0.5	3.0	0.5	0.5	4.0	-0.3333333333	-0.4285714286	35.0	-0.125	-0.02777777778	11.7	-8.3	-6.3	173.0	-298.0	-24.0	0.9105401762	-0.02408582411	-0.0111616152	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	199950.0	-0.4287142857	0.1298205961	154900.0	-0.1533205794	-0.3516793973	68.995859213	-0.09871694765	-0.2647199295	72.098214286	-0.2335861057	0.07393147068	1.0	0.0	-0.6666666667				5.0	-0.4444444444	-0.1666666667	31.0	0.1481481481	0.2916666667	31.0	4.0	23.0	367.0	310.0	254.0	0.9523696118	-0.006665872501	0.003639911082	0.0	0.0	0.0							Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	489950.0	0.704173913	-0.03362919132	449500.0	0.762745098	-0.1220703125	149.022815711	0.15795866	0.02265198304	193.018018018	0.06960096601	-0.05837141797	6.0	0.0	-0.1428571429	6.0	0.0	0.0	15.0	0.25	1.5	96.0	-0.0303030303	-0.1652173913	16.0	-0.5	-0.4	219.0	-147.0	51.0	0.9284851843	0.03824275477	0.02741381679	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	240425.0	-0.06812015504	-0.08234732824	292400.0	-0.6705352113	-0.4869275311	102.777957975	-0.1630368616	0.26157982	125.679907495	-0.2243043426	-0.2960325254	4.0	0.3333333333	3.0	4.0	0.3333333333	3.0	2.0	-0.6666666667	-0.7777777778	38.0	-0.09523809524	-0.2692307692	9.5	-4.5	-42.5	154.0	-70.0	112.0	0.9252956132	0.05078931903	-0.1025584472	0.25	0.25	-0.75				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	299950.0	0.6663888889	0.3696347032	152200.0	-0.1043107253	-0.6795452153	136.340909091	0.4028761962	1.286044832	110.986086475	0.1869564174	0.09642429253	1.0	-0.6666666667	0.0	1.0	-0.5	0.0	2.0	-0.5	-0.6	20.0	-0.04761904762	-0.4444444444	20.0	13.0	-16.0	461.0	332.0	427.0	1.0	0.09542741209	0.04366812227	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	105000.0	0.05	0.05157736605	119950.0	-0.2636586863	-0.3332406893	48.253676471	-0.2069295216	-0.4814602418	64.256344338	0.2078141582	-0.2030364199	1.0	-0.5	0.0	1.0	-0.5	0.0	9.0	0.8	-0.4705882353	52.0	0.04	0.2093023256	52.0	27.0	9.0	280.0	209.0	51.0	0.9633027523	-0.04113075355	-0.03669724771	0.0	-0.5	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-09-01	2012-09-30	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	274900.0	-0.1794029851	0.2495454545	106900.0	-0.6280445372	-0.5450095765	85.551330798	-0.2178164041	-0.1122791322	108.796296296	0.2341137704	0.322503606	3.0	-0.4	0.0	3.0	-0.4	0.0	3.0	-0.625	0.0	25.0	-0.07407407407	-0.2857142857	8.3	2.9	-3.4	290.0	193.0	120.0	0.9635611022	0.01639603217	-0.008724790712	0.0	-0.2	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	270000.0	-0.5846153846					112.5	-0.3481923077					1.0	0.0		1.0	0.0					10.0	-0.09090909091		10.0	-1.0		246.0	-616.0		1.0190602	0.05609723707		1.0	1.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	180000.0	-0.0625	-0.1219512195	169925.0		-0.188902148	97.186700767	0.1085358056	0.2923460795	93.504769717		-0.06310773599	3.0	0.0	-0.4	2.0	-0.3333333333	-0.5	4.0		0.0	21.0	0.05	-0.3823529412	7.0	0.3	0.2	129.0	-266.0	-94.0	0.9045725879	-0.04102279408	-0.05994665748	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	335000.0	0.3413413413	0.2407407407	287400.0	0.6427550729	-0.126443769	109.375	-0.1520286597	0.1735294118	88.157428356	0.01729990177	0.003494131286	5.0	1.5	-0.2857142857	5.0	1.5	-0.2857142857	8.0	1.666666667	0.6	27.0	0.125	-0.2894736842	5.4	-6.6	0.0	97.0	-207.0	-40.0	0.94716507	-0.02335894746	-0.01418845285	0.2	0.2	0.2				0.0	0.0	-0.1428571429	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	350000.0	0.0447761194	1.33411137	182950.0	-0.3823951388	-0.250204918	76.552930884	-0.07907966728	-0.1244529746	94.072164948	0.1947170707	-0.2089026985	1.0	-0.6666666667	-0.6666666667	1.0	-0.6666666667	-0.6666666667	9.0	3.5	3.5	27.0	0.4210526316	0.2272727273	27.0	20.7	19.7	57.0	-230.0	-36.0	0.9590354843	-0.001747787782	-0.01925544426	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	22915	False	Ferrum, VA	Ferrum	Virginia	VA	All Residential	-1	99850.0	-0.5714592275					46.100863422	-0.4365010342					2.0	1.0		2.0	1.0					2.0	-0.3333333333		1.0	-2.0		328.0	-713.0		0.9554698411	-0.01556579133		0.5	0.5					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	36482	False	Eagle Rock, VA	Eagle Rock	Virginia	VA	All Residential	-1	15500.0	-0.4363636364					7.49516441	-0.4620944234					1.0	-0.5		1.0	-0.5											123.0	-81.0		0.6768558952	-0.2414141399		0.0	0.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	136250.0	-0.02643801358	-0.2078488372	149725.0	-0.001500500167	0.04739419377	86.987832626	0.255818014	0.160574154	97.212700985	-0.009596502442	-0.05143743864	4.0	-0.5555555556	-0.75	4.0	-0.5555555556	-0.7333333333	18.0	-0.05263157895	0.2	112.0	0.07692307692	-0.1515151515	28.0	16.4	19.7	146.0	14.0	49.0	0.9739730794	0.02591155817	0.01220798151	0.25	0.25	-0.0625				0.0	0.0	-0.06666666667	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	100000.0	0.6406890894	0.02066853789	162900.0	0.1475871786	-0.02688172043	60.844121405	0.1887650783	0.0709476037	53.200522534	-0.2382922948	-0.1708054275	2.0	0.0	-0.6666666667	2.0	0.0	-0.6666666667	5.0	-0.5454545455	0.25	50.0	-0.01960784314	0.6129032258	25.0	-0.5	19.8	71.0	-228.0	-132.0	1.004433506	0.009696663736	0.06678775861	0.5	0.5	0.5				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	103750.0	-0.3768768769	-0.1696678671	146475.0	0.08580429948	0.2257322176	95.540739931	0.05467795792	0.8016253816	69.426638177	-0.171404284	-0.07063488172	4.0	0.3333333333	-0.4285714286	4.0	0.3333333333	-0.3333333333	12.0	-0.07692307692	1.4	54.0	0.1020408163	0.01886792453	13.5	-2.8	5.9	102.0	-7.0	38.0	0.9083123575	-0.06794231365	-0.04525968055	0.0	-0.3333333333	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	258000.0	0.05737704918	-0.2882758621	887500.0	1.138940772	1.275932812	122.798667301	0.02167351858	-0.2650551235	162.022187822	0.2156111532	-0.02942114178	3.0	0.5	0.5	3.0	0.5	0.5	6.0	0.0	2.0	42.0	0.05	-0.16	14.0	-6.0	-11.0	224.0	57.0	125.0	0.8745062942	-0.06483443857	-0.07083019396	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	104100.0	-0.008571428571	0.04126031508	114950.0	-0.1154290112	0.0	63.205005106	0.08150506012	0.03234841673	63.262599469	-0.1144019332	-0.1152749247	63.0	0.03278688525	-0.1710526316	60.0	-0.01639344262	-0.2105263158	151.0	0.4112149533	0.09420289855	664.0	0.07967479675	-0.2261072261	10.5	0.4	-0.8	125.0	13.0	7.0	0.9334466434	-0.01285157622	0.02008714241	0.09523809524	-0.05230288837	0.06892230576				0.01666666667	0.01666666667	0.00350877193	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2012-08-01	2012-08-31	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	101975.0	-0.5364772727	-0.4088405797	169900.0	-0.0002942041777	-0.3202640528	65.417419019	-0.3428065443	-0.1641739622	65.285714286	-0.2075055689	-0.5758191638	2.0	-0.3333333333	-0.3333333333	2.0	0.0	-0.3333333333	5.0	4.0	4.0	18.0	0.0	0.0	9.0	3.0	3.0	115.0	-19.0	-76.0	0.9724847137	0.04378156835	0.03068637777	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
